source_id,common_name
4435808245825494400,G 138-52
4436040758174838912,LP 565-52
4436043159059822592,2MASS J16405004+0703255
4436403390855433856,Gaia DR3 4436403390855433856
4436409949270870656,TIC 315551989
4436474137556433152,LP 564-60
4436551790565201408,TIC 405072249
4436552061145162880,2MASS J16175297+0410300
4436604326605426304,TIC 315665139
4436610958035433088,TIC 5810477
4436617383306815360,TIC 5814784
4436679505713431936,Gaia DR3 4436679505713431936
4436702939055043072,Gaia DR3 4436702939055043072
4436709398686254208,Gaia DR3 4436709398686254208
4436920642358112768,Gaia DR3 4436920642358112768
4437061448567300736,HD 147965
4437061448568213120,HD 147965B
4437249739927876992,Gaia DR3 4437249739927876992
4437409993750034560,GJ 3946
4437588870548011520,2MASS J16103875+0514482
4437877973387355520,Gaia DR3 4437877973387355520
4437877973388293120,Gaia DR3 4437877973388293120
4437989779976458496,2MASS J16221661+0610035
4438043930922131072,CNS5 3991
4438177933902352896,[GKL99] 320
4438229125613774208,LTT 14855
4438299356919966336,TIC 281291526
4438370966911654400,StKM 1-1343a
4438370966911654784,StKM 1-1343b
4438490882397971968,LHS 3217
4438523730307770240,LP 565-24
4438538986031963776,TIC 291139042
4438645844823085952,Gaia DR3 4438645844823085952
4438649315156588032,TIC 5871821
4438721848559993216,LP 565-20
4438748752235310208,LP 565-21
4438960820540157952,TIC 291215007
4439094342483154944,Gaia DR3 4439094342483154944
4439352555916937088,TIC 276753988
4439467145643326208,TIC 323288010
4439488551764956800,TIC 323288106
4439520540681208960,StKM 1-1333
4439625337884136064,GJ 626
4439663030516789888,LTT 14891
4439758825465116800,LP 565-4
4439763223511656960,LTT 14874
4439820569915192064,Gaia DR3 4439820569915192064
4439939763847587840,Gaia DR3 4439939763847587840
4439988520319133056,TIC 319004470
4440057823911572992,SDSS J162823.87+073204.0
4440061500403600768,LP 565-16
4440122420219989632,LP 565-19
4440261302281422336,Gaia DR3 4440261302281422336
4440264291578812928,G 138-38
4440376029446221824,UCAC4 493-066950
4440376785360470016,Gaia DR3 4440376785360470016
4440378228469514880,LP 565-13
4440383348071352576,TIC 318946072
4440448734652648064,AG+08 1964
4440650872991104512,Gaia DR3 4440650872991104512
4441111808881258112,LP 566-11
4441168502450292096,LP 566-20
4441168914767151360,LTT 15020
4441310786126142464,G 139-7
4441331225875019904,2MASS J16592874+0706594
4441516807117819904,LTT 14994
4441561543497575424,CNS5 4155
4441634661020064256,Gaia DR3 4441634661020064256
4441716402837700736,Gaia DR3 4441716402837700736
4441876484858316928,k Herculis
4441983618522870144,Gaia DR3 4441983618522870144
4442175758179247744,LP 566-3
4442199844355870208,LP 566-2
4442439159933890816,LP 566-14
4442459187365006464,TIC 337429462
4442644459371076992,LP 566-6
4442919955753533440,Gaia DR3 4442919955753533440
4442940777755067904,TIC 291722238
4442997299524877952,Gaia DR3 4442997299524877952
4443079105764000896,2MASS J17062375+0851225
4443110789740420480,GJ 3984
4443118795559200256,Gaia DR3 4443118795559200256
4443358282935971968,StKM 1-1423
4443491770518509056,TIC 1307910126
4443491770520454272,TIC 1307910127
4443815297524544000,HIP 83953
4444057469252265984,Kappa Ophiuchi
4444398592734176384,Gaia DR3 4444398592734176384
4444543934427097216,Gaia DR3 4444543934427097216
4444590625015876864,LP 506-44
4444596607906044032,Ross 645
4444668243663141888,Gaia DR3 4444668243663141888
4444676528658047104,StKM 1-1438
4444768887634945280,Gaia DR3 4444768887634945280
4444805854416262528,TIC 291543240
4444857157801998080,HIP 83204
4444902924971971840,** GWP 2685A
4444902924973700224,** GWP 2685B
4445012635618535680,LP 506-42
4445433645492544640,HIP 81387
4445520953587230592,Gaia DR3 4445520953587230592
4445784905097215744,TIC 264654935
4446030027471459200,LP 506-4
4446207564241339520,GJ 1204
4446555181711083904,TIC 318951370
4446574040918651904,GJ 3960
4446626375095116544,TIC 291262660
4446780199343133312,2MASS J16425266+1002010
4446856894574991232,LHS 425
4446863869601988096,TIC 291394556
4446863869601988608,G 138-58
4446871394384539648,Gaia DR3 4446871394384539648
4447079202087700224,UCAC4 505-063383
4447138781873088640,Gaia DR3 4447138781873088640
4447282646097778048,Ross 642
4447496977846072960,CNS5 4149
4447532888067518464,UCAC4 505-064459
4447840579524536704,TIC 337338528
4447878375236505216,Gaia DR3 4447878375236505216
4447967779275914496,LP 506-34
4448223656247483904,Ross 644
4448282823717198592,G 138-69
4448382776196813312,TIC 353226489
4448453209363580160,LSPM J1646+1106
4448517947406585472,HD 151306
4448725480229514240,Gaia DR3 4448725480229514240
4448970327723841408,StKM 1-1396
4448988435305803776,Gaia DR3 4448988435305803776
4449182464747984128,GJ 647
4449356428100407680,2MASS J16492079+1312036
4449596671394673792,TIC 462257213
4449697134970678016,GJ 3939
4449807262230635008,TIC 291070233
4449963358522345088,Gaia DR3 4449963358522345088
4450016100717738880,Lalande 29437
4450111311555394944,Gaia DR3 4450111311555394944
4450315511480413824,HIP 79792
4450372376847499648,HD 146413A
4450372376847499904,HD 146413B
4450376396936878336,LHS 3173
4450442260257203328,LP 564-45
4450565409856898688,LP 564-49
4450784075231892096,LP 564-17
4451033698731570688,TIC 318451450
4451126126428075648,Wolf 625
4451139354927456640,LHS 5309
4451193608954288128,G 16-22
4451205050743943680,TIC 318469577
4451382140839046400,TIC 266058923
4451429729075372672,LP 564-46
4451431343983043840,LP 564-50
4451455533238945024,TIC 281186546
4451488552947354624,StKM 1-1309
4451575895403432064,GJ 611.3
4451659492644084608,2MASS J16045854+0846212
4451960174717480832,StKM 1-1332
4452010786612163840,LP 565-6
4452272229861518720,LP 505-4
4452521234885949184,GJ 1201
4452584147567289088,Gaia DR3 4452584147567289088
4452896477587999744,TIC 369012051
4452982578794629120,Gaia DR3 4452982578794629120
4452997701376633728,WD 1612+092
4453033950900697728,HIP 79396
4453033950901398144,HD 145744B
4453151976602226176,TIC 318585994
4453239765733463936,LTT 14810
4453267322243803136,G 138-13
4453325321482271744,LHS 3162
4453434551090208896,G 138-9
4453440701483466496,LP 504-38
4453506706540475136,LP 504-54
4453623873248473088,Gaia DR3 4453623873248473088
4453933690711829504,LP 504-52
4453950600000854528,LP 504-50
4454227573851495040,UCAC4 491-064371
4454311789570387456,HD 143224
4454322234930963456,AP J15594736+0844595
4454371712955099904,Gaia DR3 4454371712955099904
4454532237354157568,CNS5 3926
4454587595190633088,HIP 77917
4454768121256258944,TIC 323199420
4454769083328936960,TIC 323248173
4454828834914171392,Gaia DR3 4454828834914171392
4454859586879922304,SDSS J160226.02+093950.3
4454912329078009216,PM J15589+0913
4454999087417518976,TIC 323167569
4455272212975003392,TIC 446184139
4455569386056643456,PM J15461+0944
4456127942261895808,GJ 600
4456327812858948736,AG+10 1891
4456418282050091264,Gaia DR3 4456418282050091264
4456611864815885440,TIC 323198900
4456634920201323648,LHS 5311
4456678247830478080,Gaia DR3 4456678247830478080
4456798781792997888,HIP 79165
4456894782902625792,LP 504-39
4457123309522412544,Gaia DR3 4457123309522412544
4457137946770986624,StKM 1-1324
4457183817021419776,Gaia DR3 4457183817021419776
4457303388910969728,Gaia DR3 4457303388910969728
4457543799704679424,TIC 318493771
4457557754054138112,Gaia DR3 4457557754054138112
4457573112857142912,TIC 318493987
4457688286699977344,LTT 14785
4458033430272284928,LP 504-26
4458204541768676224,Gaia DR3 4458204541768676224
4458204541768676352,Gaia DR3 4458204541768676352
4458207634145130368,GJ 1199
4458248109916837760,Gaia DR3 4458248109916837760
4458251064854338176,GALEX J161043.5+132704
4458358812696388224,BPM 91222
4458399185389530112,** BPM 650A
4458402075905298688,TIC 172708323
4458515359962188032,G 137-79
4458611395432686592,LP 505-33
4458672212169441792,2MASS J16302659+1020409
4458736739757931776,StKM 1-1353
4458736739757932672,StKM 1-1353B
4458828033582881664,TIC 291073501
4458886273338645888,LSPM J1628+1040
4459181835808722560,TIC 323393808
4459548626016199168,GJ 1203
4459555738480632320,Gaia DR3 4459555738480632320
4459558173724236416,StKM 1-1365
4459788697507018112,Gaia DR3 4459788697507018112
4459807629722825600,LP 505-14
4459827764529574400,TIC 369078186
4459864151492035712,G 138-29
4459940735051897728,TIC 119989644
4459959980802483072,Gaia DR3 4459959980802483072
4460085703084994944,HIP 80182
4460086458999242368,PG 1619+123
4460288666059348224,HIP 80936
4460362195899610112,LP 505-29
4460614602537319168,Gaia DR3 4460614602537319168
4460652192092375040,TIC 224315317
4460812544692699136,Gaia DR3 4460812544692699136
4460980911713502464,LP 505-61
4460987440063521408,LP 505-58
4461030973851848576,HIP 81795
4461045267503021696,LTT 14953
4461052276889657984,TIC 263723156
4461088766932076928,TIC 392421402
4461097047624878720,HIP 81476
4461115842401787264,Gaia DR3 4461115842401787264
4461228611063376128,EGGR 259
4461422846660671232,LP 506-14
4461518607259820032,LP 506-13
4461772938038519808,UCAC4 524-061377
4461978959028633088,G 138-46
4462135501997065728,Gaia DR3 4462135501997065728
4462135605076281216,Gaia DR3 4462135605076281216
4462190507642872448,2MASS J16390543+1437234
4462403885912957056,Gaia DR3 4462403885912957056
4462412338408598400,Gaia DR3 4462412338408598400
4462612140287443840,LHS 3236
4462708519354010880,LP 446-4
4462855785192155008,TIC 341355636
4463404132257161216,2MUCD 11549
4463577236618497792,TIC 105876106
4463651999111841024,SDSS J162356.38+133614.1
4463670454588634880,G 138-26
4463681655863346816,TIC 149795667
4463719314136507904,TIC 149691342
4463866579972858496,Gaia DR3 4463866579972858496
4463908945532756992,2E 3693
4463925266407734400,Gaia DR3 4463925266407734400
4464202171539942912,Gaia DR3 4464202171539942912
4464207428577214464,49 Serpentis B
4464207428579939840,49 Serpentis A
4464231205519140992,LP 504-44
4464231274238618368,LP 504-43
4464436504955874688,LP 504-40
4464770034935605120,TIC 149647036
4464803398241731584,LP 445-8
4465274745132375040,TIC 105842405
4465279246258088320,Gaia DR3 4465279246258088320
4465438087034139264,G 138-36
4465438091329709568,G 138-35
4465591301402131712,Gaia DR3 4465591301402131712
4465641500980123904,GJ 3955
4465658367314575744,PM J16277+1542
4465681461355625984,HIP 80539
4465928336075864064,TIC 293734890
4466220290773289984,TIC 148115080
4466388790929771904,PG 1632+177
4466465275706928768,Gaia DR3 4466465275706928768
4466525748846494848,TIC 149736696
4466603779812030848,TIC 149796798
4466604157769153024,G 138-27
4466840346612394496,LTT 14873
4466884430155138816,PM J16251+1723
4466894905579326208,Gaia DR3 4466894905579326208
4466944284819435776,LTT 14875
4467057362719443072,GJ 1202
4467193457345560576,TIC 347558891
4467193461642275584,PM J16350+1807B
4467268125353807488,TIC 383621234
4467301346923518976,TIC 224317144
4467355154275146112,GJ 627 A
4467355158571184256,GJ 627 B
4467425389876441984,LHS 6304
4467742388527832192,SDSS J180228.51+005918.5
4467808707124606208,TIC 382761238
4467824443887479552,Gaia DR3 4467824443887479552
4467976691884071296,Ross 538
4468009917744160000,CNS5 4458
4468092484203528704,AG+01 2048
4468092518563271808,Gaia DR3 4468092518563271808
4468161302457071360,LTT 15340
4468231641147900928,HIP 88481
4468245213246368384,Gaia DR3 4468245213246368384
4468275995268525056,PM J18081+0152
4468278954501360128,Gaia DR3 4468278954501360128
4468357741386603648,Gaia DR3 4468357741386603648
4468497856103438976,TIC 382936084
4468557611977674496,70 Ophiuchi B
4468557611984384512,70 Ophiuchi A
4468767824859852032,TIC 404567233
4468818677273445504,Gaia DR3 4468818677273445504
4468839086957468800,TIC 325443447
4469102832308961792,G 20-17
4469266762617305088,2MASS J17595639+0235262
4469386639449113088,TIC 326046720
4469399940966892672,TIC 326138071
4469557617803830912,Gaia DR3 4469557617803830912
4469615582682162816,Ross 537
4469644028247872640,GJ 9606
4469921487441710208,GJ 9618 A
4469921487444001792,GJ 9618 B
4469981582620930560,TIC 264528974
4470046969205340032,Gaia DR3 4470046969205340032
4470233817461336704,WD 1804+039
4470357856117802752,Gaia DR3 4470357856117802752
4470491240625439616,Gaia DR3 4470491240625439616
4470524947529206272,LHS 3375
4470812298018311296,G 140-51
4471016601016592512,LP 569-124
4471087175915086080,GJ 9614
4471087175915093632,HD 165401B
4471199875858401024,Gaia DR3 4471199875858401024
4471202895217986304,TIC 18057493
4471238083887731456,LTT 15325
4471325735581017984,UCAC4 475-070775
4471562916556377856,LP 569-15
4471578760691485056,TIC 18767224
4471658131695403264,LP 569-16
4471738941493617408,GALEX J181332.1+060411
4471739010213094272,Gaia DR3 4471739010213094272
4471869925119310080,LP 569-123
4472091850367550208,TIC 324289920
4472097420946809600,Gamma Ophiuchi
4472284269202028416,G 140-17
4472304678885924480,Gaia DR3 4472304678885924480
4472382946069723648,StKM 1-1523
4472436929519288576,TIC 361376944
4472506366250521728,TIC 324288084
4472599657238894720,TIC 350459748
4472739600158470656,TIC 361383570
4472789731012285824,GJ 9609
4472789731012862080,Gaia DR3 4472789731012862080
4472832130942575872,Barnard's Star
4472967272079651712,TIC 404526856
4473334474604992384,Cebalrai
4473406492614274816,GJ 9605
4473546435533622144,LTT 15250
4473546439827210752,HD 160885B
4473756480908157184,GJ 4024
4473968166959087104,HIP 87558
4473980162807564160,HD 162176
4474081489674847360,LSPM J1747+0546
4474139729431304960,TIC 288115496
4474144677233534080,Gaia DR3 4474144677233534080
4474219306585817728,Gaia DR3 4474219306585817728
4474475802035267328,Gaia DR3 4474475802035267328
4474494734251364608,LP 569-98
4474621895341291392,PM J17577+0542
4474690825276135040,UCAC4 481-071443
4474719550017901696,HIP 87861
4474911380438760064,AG+06 2179
4474918969644619136,2MASS J18054618+0625107
4474929384941435904,HIP 88724
4474963057485435520,HIP 88511
4475028272269817216,LHS 5332
4475028306629554944,LTT 15343
4475062730786999424,Gaia DR3 4475062730786999424
4475590912982816896,Gaia DR2 4475590912982816896
4475839844988727808,CNS5 4421
4475881317196185728,GJ 1222
4475975157936252288,TIC 277307244
4475975364094688512,LSPM J1753+0758N
4476132594258260224,Gaia DR3 4476132594258260224
4476138057453233408,Gaia DR3 4476138057453233408
4476264982331171200,UCAC4 493-078762
4476287041283507840,TIC 414667103
4476300647737624576,TIC 302706383
4476501652203449216,2MASS J18015980+0907010
4476556249832312448,TIC 414516832
4476646925193686656,Gaia DR3 4476646925193686656
4477025122831072768,Ross 136
4477174759495892608,[BPJ2000] NGC 6633 32
4477192832719229952,TIC 320635115
4477260006010088704,HIP 90532
4477291788746834432,Gaia DR2 4477291788746834432
4477295014267164800,LP 570-92
4477385350326945408,HD 170512B
4477385350337317760,HIP 90621
4477533475163926656,LP 570-55
4477534879603294080,LP 570-56
4477628892158580736,TIC 320513925
4477741244189007488,LP 569-220
4477794299933409408,LP 569-21
4477931395289970304,HIP 89772
4478037906180640384,LTT 15406
4478037910475861248,LP 569-208
4478076565180659968,Gaia DR3 4478076565180659968
4478105801013068160,TIC 339073935
4478524169500496000,LHS 3388
4478529529619894400,LHS 3387
4478563099076552064,TIC 317858890
4478674493349134592,StKM 1-1598
4478846670010577408,Gaia DR3 4478846670010577408
4478911781717063552,Gaia DR3 4478911781717063552
4479033415172998912,TIC 322026467
4479498508613790464,CNS5 4613
4479502249516074880,Gaia DR3 4479502249516074880
4479679240828433152,HIP 91217
4479723255654658688,Gaia DR3 4479723255654658688
4479723255654660352,Gaia DR3 4479723255654660352
4479837364351191040,2MASS J18381392+0952067
4480017821686413568,LTT 15461
4480028851163472000,Gaia DR3 4480028851163472000
4480062828640260736,UCAC4 496-086048
4480062832945811584,TIC 319698460
4480062867305057280,Gaia DR3 4480062867305057280
4480062901652623232,Gaia DR3 4480062901652623232
4480106057493342208,Gaia DR3 4480106057493342208
4480275755933527040,UCAC4 498-086093
4480275760228085120,Gaia DR2 4480275760228085120
4480346266423092864,StKM 1-1609
4480355436170228352,TIC 25928198
4480536962972757248,TIC 20157390
4480568402134707840,TIC 370659947
4480673199347413632,Gaia DR3 4480673199347413632
4480837301444298496,Gaia DR3 4480837301444298496
4480966287905587840,LTT 15473
4481133860335169536,PM J18133+0751B
4481133860340131712,PM J18133+0751A
4481176702635861504,Gaia DR3 4481176702635861504
4481193027809112832,Gaia DR3 4481193027809112832
4481387946306129536,Gaia DR2 4481387946306129536
4481537724698059648,Gaia DR3 4481537724698059648
4482164858649768320,HD 167540
4482174616812464128,2MASS J18170973+1017317
4482248181007207552,HD 165670B
4482248936925366400,HIP 88728
4482427057805138560,Gaia DR3 4482427057805138560
4482432207475327616,72 Ophiuchi B
4482432246132106496,72 Ophiuchi
4482593565100321664,TIC 414576430
4482633555537465088,Gaia DR3 4482633555537465088
4482849751311468928,Gaia DR3 4482849751311468928
